Iteration,Intercept,Wave_366,Wave_376,Wave_385,Wave_395,Wave_405,Wave_414,Wave_424,Wave_434,Wave_443,Wave_453,Wave_463,Wave_472,Wave_482,Wave_492,Wave_502,Wave_511,Wave_521,Wave_531,Wave_541,Wave_550,Wave_560,Wave_570,Wave_580,Wave_589,Wave_599,Wave_609,Wave_619,Wave_628,Wave_638,Wave_648,Wave_655,Wave_658,Wave_665,Wave_668,Wave_675,Wave_685,Wave_694,Wave_704,Wave_714,Wave_724,Wave_734,Wave_743,Wave_753,Wave_763,Wave_773,Wave_782,Wave_792,Wave_802,Wave_812,Wave_821,Wave_831,Wave_841,Wave_850,Wave_860,Wave_870,Wave_880,Wave_889,Wave_899,Wave_909,Wave_918,Wave_928,Wave_938,Wave_947,Wave_957,Wave_967,Wave_976,Wave_986,Wave_995,Wave_1005,Wave_1015,Wave_1024,Wave_1034,Wave_1044,Wave_1053,Wave_1063,Wave_1072,Wave_1082,Wave_1091,Wave_1101,Wave_1111,Wave_1120,Wave_1130,Wave_1139,Wave_1149,Wave_1158,Wave_1168,Wave_1177,Wave_1187,Wave_1196,Wave_1206,Wave_1215,Wave_1225,Wave_1235,Wave_1244,Wave_1253,Wave_1254,Wave_1263,Wave_1264,Wave_1273,Wave_1283,Wave_1293,Wave_1303,Wave_1313,Wave_1323,Wave_1333,Wave_1343,Wave_1353,Wave_1363,Wave_1373,Wave_1383,Wave_1393,Wave_1403,Wave_1413,Wave_1423,Wave_1433,Wave_1443,Wave_1453,Wave_1463,Wave_1473,Wave_1483,Wave_1493,Wave_1503,Wave_1513,Wave_1523,Wave_1533,Wave_1542,Wave_1552,Wave_1562,Wave_1572,Wave_1582,Wave_1592,Wave_1602,Wave_1612,Wave_1622,Wave_1632,Wave_1642,Wave_1652,Wave_1662,Wave_1672,Wave_1682,Wave_1692,Wave_1702,Wave_1712,Wave_1722,Wave_1732,Wave_1742,Wave_1752,Wave_1762,Wave_1772,Wave_1782,Wave_1792,Wave_1802,Wave_1811,Wave_1821,Wave_1831,Wave_1841,Wave_1851,Wave_1861,Wave_1868,Wave_1871,Wave_1873,Wave_1878,Wave_1888,Wave_1898,Wave_1908,Wave_1918,Wave_1928,Wave_1938,Wave_1948,Wave_1958,Wave_1968,Wave_1978,Wave_1988,Wave_1998,Wave_2008,Wave_2018,Wave_2028,Wave_2038,Wave_2048,Wave_2058,Wave_2068,Wave_2078,Wave_2088,Wave_2099,Wave_2109,Wave_2119,Wave_2129,Wave_2139,Wave_2149,Wave_2159,Wave_2169,Wave_2178,Wave_2188,Wave_2198,Wave_2208,Wave_2218,Wave_2228,Wave_2238,Wave_2248,Wave_2258,Wave_2268,Wave_2278,Wave_2288,Wave_2298,Wave_2308,Wave_2318,Wave_2328,Wave_2338,Wave_2348,Wave_2358,Wave_2368,Wave_2378,Wave_2388,Wave_2398,Wave_2408,Wave_2418,Wave_2428,Wave_2437,Wave_2447,Wave_2457,Wave_2467,Wave_2477,Wave_2487,Wave_2497
261,153.2516337,0,0,0,0,0,0.007416053,0.018111529,0.013251929,0.012745064,0.009338489,0.022263574,0.006200064,0.018483769,0.016723512,0.008462113,0.00718427,-0.002624719,-0.005333326,-0.005975558,-0.011406951,-0.023139302,-0.033226543,-0.031999159,-0.036592284,-0.03847686,-0.037644549,-0.031818243,-0.032027598,-0.025804259,-0.021522049,-0.017069148,-0.001171382,-0.0080534,0.002533794,0.004244154,-0.001823922,-0.030415731,-0.033003879,-0.003399719,0.059232703,0.072725026,0.042682174,0.032779735,0.000582382,0.002948844,-0.009676383,-0.008720474,-0.01472522,-0.006768777,-0.004216303,-0.007652817,-0.026554991,-0.019690094,-0.026642708,-0.026510763,-0.022233476,-0.008874671,-0.006683606,-0.002191554,0.005488548,-0.004134579,0.008678521,-0.007839811,-0.006668342,-0.036497754,-0.032833237,-0.039913516,-0.056048248,-0.043453329,-0.018834286,-0.01600504,-0.002573296,0.015984282,0.034791746,0.045548623,0.053940853,0.058004559,0.066350378,0.057307527,0.050087082,-0.009681662,0.008774382,-0.001808826,-0.022981009,-0.005267325,-0.022564994,-0.03338175,-0.047307835,-0.03552221,-0.021104295,-0.010882926,-0.008764828,0.004378244,0.009775744,0.010831649,0.047100375,0.01364615,0.014497908,0.045397452,0.00821811,0.000596881,-0.01018533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006936182,-0.000338934,0.060862123,0.023397707,0.046966628,0.054624925,0.041670285,0.023418249,0.03583999,0.021002904,0.002748635,0.00993829,-0.009081792,0.003266122,-0.006798509,0.00044169,-0.012352256,-0.02687629,-0.014517309,-0.019184866,-0.023281069,-0.016317076,-0.016846701,-0.021646057,-0.006623715,-0.002401733,-0.016008507,2.31E-05,-0.037917028,0.011735237,-0.020381233,0.008378874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030852149,0.046181638,0.045738712,0.020489234,0.020445899,0.028648594,0.013126671,0.002715071,0.006212181,3.75E-05,0.002904859,-0.003337414,-0.004548151,-0.000169279,-0.018387146,-0.013693205,-0.004874497,-0.010335735,-0.00754254,-0.024297196,-0.025868525,-0.008531114,-0.012163332,-0.012753654,-0.012118499,-0.002149473,-0.00802344,0.002252543,-0.012302471,-0.00439295,-0.005770998,0.01165268,-0.044658508,-0.005882288,0.005395616,0.004863391,0.001753959,0.020679282,0.001281965,0,0,0,0,0,0,0,0,0
262,125.3321486,0,0,0,0,0,-0.005613727,-0.00553223,0.000398391,0.012376649,0.015653016,0.016811206,0.013483371,0.016884193,0.018386472,0.013622013,0.01747244,0.007944471,-0.00503959,-0.016949267,-0.025917454,-0.038990136,-0.04197926,-0.035831713,-0.030968505,-0.03256584,-0.030551353,-0.022586752,-0.022047296,-0.016757607,-0.011406528,0.000822135,0.006983162,-0.003103606,0.005014594,0.009831763,0.006151568,-0.013231331,-0.038744625,-0.016453154,0.051497195,0.086076755,0.05621342,0.029131053,0.003283502,-0.005745271,-0.016119213,-0.012759618,-0.011865897,-0.015268844,0.001916845,-0.008452902,-0.013542887,-0.016793135,-0.020243054,-0.020104113,-0.026923939,-0.007730715,-0.003017804,-0.000558268,0.014689907,-0.012200786,0.021504017,0.001405155,-0.015473782,-0.020842295,-0.041912546,-0.046089955,-0.067795882,-0.044468782,-0.026930683,-0.017046274,0.000864173,0.008881225,0.02801363,0.035717627,0.045825738,0.052770589,0.063787732,0.066606542,0.043312227,-0.041230283,0.01090458,0.006324994,-0.02253879,0.000628528,-0.027046131,-0.051300585,-0.061703104,-0.071125627,-0.059398854,-0.034358939,-0.018897349,0.004276156,0.010848184,0.030465522,0.047220136,0.036755783,0.015119188,0.048485801,0.04359078,0.044970982,0.050219449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009235878,0.021326221,0.03336094,0.013415915,0.045419637,0.033360312,0.032786214,0.024516339,0.029820963,0.011650925,0.003061016,0.003848068,-0.006828855,0.002674656,0.005459963,0.010513299,-0.0022911,-0.012663315,0.001947519,0.002087333,-0.00409546,-0.016635252,-0.022940431,-0.023327267,-0.015986051,-0.01899845,-0.032879763,-0.024505956,-0.017001292,-0.019472774,-0.013404688,-0.006252598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028993963,0.020871248,0.032475181,0.033137859,0.021053185,0.006840747,-0.000937787,-0.004981201,0.003052938,0.001396543,-0.003692659,-0.000463663,0.007697266,0.010303113,0.002586353,0.005656247,0.008830053,0.017263902,0.008564897,-0.003225,-0.003388872,-0.00494502,-0.010154857,-0.016375017,-0.02662365,-0.014346273,-0.019615674,-0.005216531,-0.01880256,-0.007922176,-0.021744184,0.000758177,-0.028253477,-0.008080975,-0.003646076,-0.010754567,0.009750174,0.019298182,0.014256211,0,0,0,0,0,0,0,0,0
263,170.2951587,0,0,0,0,0,0.031722905,0.025789121,0.016778484,0.019141117,0.017670952,0.007671317,0.011574598,0.01193233,0.008408009,0.010032493,0.003129211,-0.001962779,-0.013038027,-0.023122493,-0.035143281,-0.042334566,-0.040620828,-0.043097104,-0.031333782,-0.029106729,-0.027383097,-0.01965144,-0.018690009,-0.015290766,-0.015241172,-0.006435158,-0.002665483,-0.009582617,-0.004198788,-0.001803755,-0.010296596,-0.028514948,-0.042961619,-0.020862521,0.057878443,0.094891674,0.064848974,0.026397117,0.017418784,-0.014385744,-0.029647575,-0.016519992,-0.018953526,-0.014907101,-0.013348518,-0.011448874,-0.017648356,-0.018634986,-0.015614661,-0.009749458,-0.017941888,-0.018153858,-0.002686331,-0.002808709,-0.006235258,-0.047700183,0.054088206,-0.004364136,0.004391341,-0.012131052,-0.036428141,-0.024232784,-0.043805741,-0.03149358,-0.022606835,-0.004937028,0.010536274,0.018529687,0.02895847,0.038540899,0.051250662,0.054964795,0.061621038,0.05288376,0.055496244,0.002468103,0.011334819,-0.013778239,-0.017439356,0.016774738,-0.018192975,-0.03480199,-0.048219227,-0.054646788,-0.050414574,-0.037683109,-0.032806511,-0.017847363,-0.005654368,-0.002764913,0.008248484,-0.002918109,-0.010094717,0.022671983,0.026049808,0.005961124,0.034344042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02010574,0.011188552,0.027259203,0.024721179,0.026641996,0.032432491,0.038280383,0.01828417,0.015559939,0.023550058,0.006168552,0.008314081,0.002410387,0.007692587,-0.002436906,0.001207455,0.006379498,-0.003754277,0.000905853,-0.01449609,-0.027948296,-0.023859976,-0.016523153,-0.006198212,-0.017492669,-0.017561175,-0.003077121,-0.00239711,-0.004670942,0.006583947,0.009361568,0.028194433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010454299,0.002186445,0.022228949,0.01133461,0.008211909,0.006965265,0.012403015,0.004212489,0.000670849,-0.004893302,-0.002200842,-0.001821367,-0.00846488,0.000236175,-2.56E-05,-0.006932628,-0.002163663,-0.008874296,-0.013356523,-0.013316687,-0.017010127,0.000466674,-0.02413322,-0.001040004,-0.012757398,-0.001048075,0.00405702,0.009281889,-0.008412574,0.014750289,0.000421752,0.005800375,-0.007763097,-0.000551722,0.002961735,0.012504284,0.014258972,0.02289183,0.015952421,0,0,0,0,0,0,0,0,0
264,141.5789315,0,0,0,0,0,0.011009022,0.007227185,0.005082116,0.009247275,0.013653428,0.023618635,0.012774067,0.017205135,0.001945077,0.009631426,-0.001331718,0.003648128,-0.00060828,-0.000316681,-0.003346971,-0.014078734,-0.014589515,-0.017359822,-0.007746427,-0.011773462,-0.019822446,-0.010774278,-0.014407051,-0.016568922,-0.015366288,-0.010897066,-0.015323442,-0.020145867,-0.019360526,-0.026033959,-0.027145502,-0.030837282,-0.048070672,-0.033387709,0.039971678,0.082459536,0.066004576,0.02959414,-0.007711394,-0.016576197,-0.02123259,-0.005935121,-0.000477989,-0.007685476,0.017761497,0.012673975,-0.00125285,-0.00894221,-0.014972026,-0.007155607,-0.0114836,0.004888149,0.020595235,0.022865127,0.03665853,-0.022763568,0.042235581,-0.044295071,-0.039989416,-0.029637224,-0.053705214,-0.055128594,-0.068778476,-0.055424607,-0.038575745,-0.025421786,-0.014948125,0.002066156,0.009569661,0.035865017,0.042543333,0.048657708,0.059396359,0.068045049,0.041343354,-0.045450403,-0.002225767,-0.013333979,-0.018040574,-0.003444475,-0.027526651,-0.028260215,-0.04771339,-0.057301542,-0.051583903,-0.038954066,-0.012951894,-0.003467946,0.028692394,0.036034837,0.052891148,0.03165002,0.030755716,0.026656431,0.030623267,0.032249134,0.015607787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249545,-0.028635377,0.051074306,0.053573374,0.073601541,0.075514179,0.064298675,0.053538379,0.037660526,0.039814041,0.020826966,0.018232015,0.008772722,0.004163663,-0.009561523,0.008129202,0.011345612,-0.006923823,-0.005951911,-0.011011855,-0.03346505,-0.028477427,-0.018896412,-0.028841545,-0.018404809,-0.029595585,-0.037568624,-0.045616995,-0.038698106,-0.021464783,-0.025733328,0.007329478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043267591,0.045862391,0.033431847,-0.006131032,-0.016214605,0.009790428,0.014168692,0.004505962,0.012125027,-0.000595937,0.000995075,-0.001047602,-0.002277612,0.00543152,-0.012079791,0.001082887,-0.005064556,0.011372326,0.018282653,-0.003163502,0.000549497,0.010085587,-0.008784491,-0.015108745,-0.024018918,-0.012763748,-0.015534488,-0.004657174,-0.017782922,-0.012979586,-0.008541082,-0.010410794,-0.011161369,-0.004702724,-0.008095593,0.01550173,0.001541915,0.012787852,0.0092657,0,0,0,0,0,0,0,0,0
265,141.2925871,0,0,0,0,0,-0.006108554,-0.008317865,0.000781011,0.022719126,0.025402022,0.034708964,0.026472117,0.028118632,0.021439075,0.02194128,0.007107455,0.00668603,-0.007503255,-0.019446301,-0.022013052,-0.026220665,-0.027072622,-0.029239365,-0.020251335,-0.016469965,-0.015763685,-0.009724698,-0.017279695,-0.01525489,-0.014318171,0.000588079,-0.005238234,-0.017749942,-0.004987217,-0.005110612,-0.00984431,-0.023398433,-0.056758252,-0.061172203,0.009023098,0.067589679,0.066079976,0.015813111,-0.001796523,-0.026807972,-0.04242289,-0.021161363,-0.010748326,-0.003494212,0.00907227,0.017319919,0.014623247,-0.005383366,0.000983573,0.001212724,-0.004188858,0.000520616,0.009798209,0.025645132,0.036005818,-0.036954993,-0.026242544,-0.005346911,0.013623545,-0.030252806,-0.059027551,-0.055554894,-0.082173304,-0.055090275,-0.046839773,-0.023184755,0.008733332,0.011870813,0.02882466,0.046310542,0.052495495,0.072374301,0.094113363,0.099241269,0.087889901,-0.042145942,0.003492909,-0.031104954,-0.020195771,0.036961038,-0.014480748,-0.055901995,-0.066466182,-0.085316213,-0.06402885,-0.044384885,-0.034777887,-0.011236502,0.006514484,0.002175198,0.007414619,0.013104839,-0.051273146,0.039880438,0.050171616,0.048032592,0.027578251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034194797,-0.045206065,0.079668997,0.075342929,0.065471638,0.061573366,0.070081921,0.035211259,0.042938896,0.012118456,0.007739057,-0.002919662,-0.007338083,-0.01447031,-0.008422002,0.007118212,0.005461421,-0.005696484,0.015660298,-0.022746292,-0.030652743,-0.019487141,-0.015489169,0.000402122,0.000957087,-0.006559456,-0.014328692,-0.015847796,-0.022477277,0.0190923,0.019113156,0.016924768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063724738,0.066100663,0.050062462,-0.013651545,-0.014067575,0.012810486,0.012469996,-0.010464533,-0.010882482,-0.001980428,-0.013233653,0.000420935,-0.01072063,-0.008003626,-0.008166612,0.009997374,0.001138526,-0.005368224,-0.006179306,-0.004523893,-0.014338431,0.003298376,-0.001444654,-0.031693092,-0.026690406,-0.012147899,-0.018711293,0.012496798,-0.017109048,-0.012197437,-0.004020595,0.003339109,-0.011648805,-0.004856561,0.000617953,-0.013374333,-0.002440199,0.037303049,0.006739038,0,0,0,0,0,0,0,0,0
266,109.7272403,0,0,0,0,0,-0.00184332,-0.013285294,-0.012656735,0.010815073,0.028319774,0.031821908,0.027884243,0.027429873,0.024404103,0.02582228,0.013271274,-0.007347491,-0.021208746,-0.031060263,-0.042168518,-0.056045382,-0.043107181,-0.047065237,-0.025682774,-0.025171353,-0.024659914,-0.01536433,-0.012682555,-0.007704332,0.000588826,0.011630194,0.019630013,0.008351896,0.016361382,0.022542547,0.010039332,-0.026735029,-0.079816597,-0.051089009,0.059168155,0.113836255,0.077451296,0.013853596,-0.010897609,-0.047525277,-0.053524276,-0.039863291,-0.023252953,-0.024572333,-0.002913701,-0.003716666,-0.007257401,0.000767747,0.003540911,0.009372628,0.003868734,0.012671253,0.011902056,0.021247628,0.020559898,-0.021805716,0.075747349,-0.014796481,-0.006557297,-0.013074962,-0.055228835,-0.041942819,-0.053260657,-0.025556029,-0.035366237,-0.012203297,0.002021405,0.016531148,0.016023046,0.021286434,0.034728955,0.043610431,0.055522937,0.03286695,0.005532308,0.007089909,0.03353747,0.009649175,-0.005720988,-0.024156022,-0.032617299,-0.036553414,-0.04538086,-0.057957149,-0.045302913,-0.044384156,-0.029724098,-0.015026617,0.002915579,0.003751673,-0.011358918,0.004306518,-0.0122266,0.046134317,0.036575472,0.060854641,0.086680643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004704087,-0.005242952,0.065608423,0.050781725,0.042478215,0.052687412,0.038382302,0.038026444,0.026550465,0.021780336,0.005846106,-0.001272463,0.004710166,0.001904971,-0.006844682,0.002622741,-0.009120711,-0.010787275,0.002617405,-0.025401334,-0.033980531,-0.028082476,-0.018718613,-0.009379094,-0.007526678,-0.034647675,-0.003523852,-0.019813005,-0.017204603,-0.003242833,-0.006814843,0.006020072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034970774,0.046775341,0.039335138,0.001445519,-0.004176642,0.012520272,0.008681053,-0.003083626,-0.008922268,-0.00792183,-0.022183841,-0.017524551,-0.009547608,-0.014983296,-0.004005653,-0.010934367,-0.016313182,-0.006888797,-0.023211697,-0.013603718,-0.004252752,0.0065135,-0.014483313,-0.01079358,-0.009626719,-0.012544383,0.005129212,0.007112468,-0.008135669,0.022890626,-0.006614509,0.015716806,-0.019595116,0.009088476,0.025517164,0.026445321,0.038315886,0.031717484,0.045758806,0,0,0,0,0,0,0,0,0
267,196.9758095,0,0,0,0,0,0.06557022,0.020270043,0.017403552,0.010233848,0.009793929,0.007490305,0.009628118,0.007700609,0.006162349,0.0104358,0.00018713,-0.000322299,-0.013957051,-0.025252967,-0.033463933,-0.043000385,-0.040304324,-0.040281653,-0.028852386,-0.029674866,-0.025012219,-0.017115226,-0.016140561,-0.013123165,-0.010508468,0.000835585,0.006174187,-0.006403105,0.001214332,0.007217075,0.002974707,-0.012038487,-0.025899515,-0.008844282,0.052864318,0.067990902,0.042224212,0.011775934,-0.002846415,0.005304925,-0.021682289,-0.008357999,-0.009054942,-0.012525518,0.000906434,-0.002325863,-0.014863407,-0.016428508,-0.019452508,-0.015442164,-0.020687322,-0.021154031,-0.006868734,-0.000467726,-0.000753123,-0.045086028,0.057742555,0.000747596,-0.003325213,-0.006440203,-0.031534279,-0.021075884,-0.031847649,-0.025122448,-0.019243468,-0.004517174,0.014836771,0.025633504,0.034406321,0.038059131,0.046426289,0.047624504,0.051767098,0.030903269,0.027529138,-0.00705335,0.015537803,0.002952096,-0.011794693,-0.000308634,-0.01715932,-0.025142991,-0.036165112,-0.038424666,-0.036847318,-0.034221948,-0.024936942,-0.016667316,-0.012300402,-0.008832683,0.005281804,-0.005570322,-0.019011898,0.01585026,0.009908658,-0.000354797,0.008391598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013814094,-0.014601966,0.033242811,0.012614205,0.021892394,0.030731583,0.034479625,0.023386805,0.030242786,0.021057133,0.017164143,0.011186168,0.009217416,0.006427605,0.008322879,0.007075385,0.011489482,0.003124309,0.008830702,-0.007389281,-0.013533977,-0.009674657,-0.007760256,0.0027384,-0.004112185,-0.01309032,0.006286441,-0.000295119,0.020253417,0.006430451,-0.00010459,0.010856277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057886527,0.047851496,0.049973496,0.021917124,0.028119365,0.015761206,0.01669791,-0.000448643,0.001303247,-0.007518527,-0.006730481,-0.012217247,-0.016627905,-0.009933992,-0.015816269,-0.01315583,-0.011058358,-0.016495416,-0.017354345,-0.023863773,-0.036918947,-0.018998838,-0.028083567,-0.015474332,-0.032585078,-0.026114355,-0.01753128,-0.019032222,-0.021834965,0.001977833,-0.010148428,-0.003069658,-0.021305479,-0.00973917,-0.014391997,0.003900412,0.006240113,0.022469327,0.050643246,0,0,0,0,0,0,0,0,0
268,140.1789126,0,0,0,0,0,0.016291683,-0.003564123,0.006413453,0.016425267,0.005215701,0.014458252,0.012227215,0.008295294,0.007811675,0.004649626,0.004298275,-0.00982442,-0.014896876,-0.02232351,-0.021415393,-0.033298653,-0.032773464,-0.033909637,-0.027769288,-0.028166906,-0.029137465,-0.023687939,-0.026630593,-0.023753418,-0.021492981,-0.011200786,-0.013069074,-0.01505623,-0.008580582,-0.001951794,-0.000861547,-0.015317755,-0.027837979,-0.008755239,0.053405889,0.081474782,0.054082638,0.033648748,0.020769557,-0.019820122,-0.029900998,-0.023542764,-0.014923228,-0.016160375,-0.003271454,-0.007704919,-0.007180579,-0.011443546,-0.015060523,-0.015552282,-0.006894217,-0.005783044,0.004078331,0.011685698,0.028663926,-0.003024493,-0.014800081,-0.012582798,-0.004295799,-0.037434147,-0.047173293,-0.039384432,-0.061050987,-0.038189918,-0.030849769,-0.010036168,0.012637409,0.017906725,0.031491529,0.047403331,0.044722175,0.05413727,0.06542908,0.062118723,0.059685628,-0.038518161,0.014116814,-0.011486628,-0.031772879,0.007226545,-0.043605984,-0.057949925,-0.063272855,-0.066781668,-0.054297648,-0.028532097,-0.030986889,-0.013782358,-0.007258033,0.015511726,0.037669914,0.015034217,0.014252686,0.051391702,0.046293374,0.039769003,0.044712681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038390624,0.02838261,0.049325687,0.053676279,0.045522199,0.035110456,0.03117936,0.02183863,0.020249504,0.007699447,-0.001078768,0.002204565,-0.009520377,-0.00748252,0.0022737,0.010005606,0.009619829,-0.010205276,0.003024022,-0.005251395,-0.014169414,-0.020843322,-0.012763696,-0.009500706,-0.010001644,-0.019237659,-0.006758378,-0.009201917,-0.026276987,-0.005024826,0.00632091,0.006946237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038982415,0.031521397,0.033280058,0.018874419,0.008968618,0.004307233,0.007352607,-0.003891659,-0.011751537,-0.009668667,-0.004720695,-0.001245126,-0.002216375,-0.004329756,-0.006421082,0.005636603,-0.000609275,0.011094314,0.004076519,-0.000103423,-0.009786971,-0.008266911,-0.004057468,-0.006554657,-0.02154882,-0.001552162,-0.022909563,-0.003373255,-0.008718927,-0.007296059,-0.006554204,-0.000194022,-0.019610746,-0.006493837,-0.014989488,-0.009664664,-0.003992469,-0.002435875,-0.015812207,0,0,0,0,0,0,0,0,0
269,103.358367,0,0,0,0,0,0.004301235,-0.009107353,-0.00434365,0.021583413,-0.008667093,0.015560773,0.014928423,0.026252047,0.018060067,0.01553361,0.005366494,-0.002908857,-0.016641237,-0.024354202,-0.018715814,-0.026601818,-0.0141615,-0.016278397,0.003554769,0.003355781,-0.00942503,0.009843296,-0.000571751,0.001517227,-0.000144189,0.010636118,-0.000349915,-0.00821742,-0.005373348,-0.004603787,-0.012930803,-0.04304196,-0.06435203,-0.027544905,0.04691243,0.100310899,0.08610391,0.039250709,0.01893297,-0.03477581,-0.043620167,-0.037694155,-0.028698226,-0.028190937,0.004793382,0.000747252,-0.020055695,-0.026598372,-0.026147075,-0.01380784,-0.020383386,-0.016538269,0.00341307,0.008156072,0.043821744,-0.062000131,0.06278458,-0.008118187,0.004116029,0.002184718,-0.041360243,-0.017537603,-0.056975989,-0.021231007,-0.021768217,0.009620447,0.012288092,0.022171297,0.032484535,0.048269126,0.049709047,0.069387679,0.085364442,0.067727312,0.04047771,-0.025211709,-0.001414422,0.003684534,-0.072176623,-0.001120098,-0.069857625,-0.073269028,-0.069857239,-0.101173217,-0.068322809,-0.045776257,-0.019495385,-0.002832601,0.016295012,0.023686352,0.040740988,0.032175342,-0.001695438,0.007219731,0.007906195,0.042061413,0.042824021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012071474,-0.012390219,0.066216223,0.052472226,0.061169785,0.049079122,0.070767011,0.041680061,0.030790634,0.023224814,0.009251276,0.008851483,0.0040012,-0.006638373,-0.000627804,0.017921058,0.01612966,0.004707413,0.022806605,-0.007983125,-0.017230511,-0.025168496,-0.013940634,-0.024209225,-0.013085862,-0.02631952,-0.009833716,-0.00993038,-0.002593399,-0.011228689,-0.001614403,0.001301145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045844277,0.058389761,0.049822583,0.018220355,-0.002325634,0.000633586,0.007593567,-0.010819058,-0.020451889,-0.017586176,-0.02938651,-0.029588985,-0.025408533,-0.030352883,-0.02313269,-0.013579039,-0.022995104,-0.006087928,-0.005600879,0.000758955,-0.013852099,0.002125366,-0.018298157,-0.033404607,-0.039879738,-0.014202663,-0.027845428,-0.006824688,-0.00964573,3.13E-05,0.006049349,0.006368081,0.013078777,-0.005855166,0.008771892,0.043639571,0.001804197,0.026917595,-0.012475284,0,0,0,0,0,0,0,0,0
270,67.49676414,0,0,0,0,0,0.004864526,-0.009586081,-0.007956183,-0.004213511,-0.002961738,0.00643966,-0.0048368,0.004474136,-0.006165725,-0.005388604,-0.009863806,-0.014078694,-0.014870852,-0.01356375,-0.010913936,-0.013404704,-0.014783905,-0.01416661,-0.004790841,-0.004338861,-0.001490702,-0.00343366,-0.006851641,-2.62E-07,0.0061138,0.011646658,0.013534081,0.015751042,0.011623011,0.005389885,0.007577765,-0.031598664,-0.088131287,-0.065614298,0.05105979,0.108909055,0.093308774,0.048113368,0.05140624,-0.024669181,-0.019244828,-0.011694233,-0.015235603,-0.013408996,-0.004466771,-0.006870485,-0.013622012,-0.028482361,-0.014501946,-0.02658007,-0.030366892,-0.018410742,-0.002815961,0.008914844,0.005608465,-0.065435839,0.074236635,-0.022692373,-0.023452582,-0.042964152,-0.052161701,-0.042764489,-0.056721043,-0.050354686,-0.027909162,-0.027435743,-0.007482058,0.014676837,0.031043157,0.046594785,0.040458062,0.057570077,0.073049754,0.066061701,0.055957642,-0.015043304,0.010661271,0.021005395,-0.015550325,-0.016331939,-0.03408185,-0.041953216,-0.062966744,-0.07009441,-0.058327629,-0.041402183,-0.025867746,-0.009423461,0.012478314,0.01707613,0.065277125,0.02430962,-0.006134048,0.089303423,0.05412534,0.017847625,0.040034732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009649417,-0.044635815,0.006923187,0.005963558,0.012869424,0.046831045,0.038610314,0.017409051,0.03610352,0.017329145,0.006241674,-0.000228262,0.001675571,0.00080324,-0.005897776,0.018252345,-0.006320607,-0.008041853,0.003298463,0.010864925,0.001908333,0.002787641,0.013995359,-0.008034232,-0.033796326,-0.027661167,-0.025468356,-0.007418784,-0.031612135,0.00099155,-0.018289271,-0.036386928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084957691,0.072242692,0.066821152,0.077486674,0.045623034,0.032229342,0.020119839,0.007626197,-0.000188844,0.001615995,-0.015267629,-0.008128101,-0.006331307,-0.005030565,-0.021560406,-0.021021452,0.008005707,-0.028894727,-0.021871155,-0.027840258,-0.020297569,-0.020896959,-0.017147281,-0.034228308,-0.008555263,0.003187897,-0.025164878,0.018384536,-0.0017208,0.007898318,-0.002905442,0.012835756,-0.020523124,0.011000879,0.014165558,0.016246962,0.005674312,0.054945845,0.016613792,0,0,0,0,0,0,0,0,0
